equipmentStatusId,equipmentId,startTime,endTime,startStatusId,endStatusId,createdTimestampUtc,createdByUserId,statusNote,isDeleted,isActive,uuid
14313,52333,"2026-07-21 19:44:14",NULL,1312,NULL,"2026-07-21 19:51:56",45,AppXchange,0,1,75c54e92-5607-42c8-9d0c-77d4aa92f940
14311,52334,"2026-07-21 19:44:14",NULL,1308,NULL,"2026-07-21 19:51:56",45,AppXchange,0,1,27dcce06-aad0-4105-b90c-db2f23773db7
14306,52335,"2026-07-21 19:44:14",NULL,1312,NULL,"2026-07-21 19:51:56",45,AppXchange,0,1,bcefe782-e05c-4156-a7db-e421e20c745b
14305,52336,"2026-07-21 19:44:14",NULL,1308,NULL,"2026-07-21 19:51:56",45,AppXchange,0,1,89f98f57-7025-4f98-b25a-082eb78b563c
14312,52337,"2026-07-21 19:44:14",NULL,1312,NULL,"2026-07-21 19:51:56",45,AppXchange,0,1,87726bc0-00e2-49e7-ac44-23e3648ee1c2
14314,52338,"2026-07-21 19:44:21",NULL,1312,NULL,"2026-07-21 19:51:56",45,AppXchange,0,1,8e8c5e52-5961-4a43-8791-b3a47a738f73
14316,52339,"2026-07-21 19:44:21",NULL,1309,NULL,"2026-07-21 19:51:57",45,AppXchange,0,1,6c63eb76-e5fa-4cbb-92cf-9c0f7733efb7
14315,52340,"2026-07-21 19:44:21",NULL,1309,NULL,"2026-07-21 19:51:57",45,AppXchange,0,1,1fb01d46-c27a-450e-b8bf-e64422497c3a
14319,52341,"2026-07-21 19:44:21",NULL,1309,NULL,"2026-07-21 19:51:57",45,AppXchange,0,1,310ee386-c5c3-4654-af3f-56758c9d36db
14317,52342,"2026-07-21 19:44:21",NULL,1308,NULL,"2026-07-21 19:51:57",45,AppXchange,0,1,b9f1a0b8-aac2-4b0b-84c0-2c4787b55477
14318,52343,"2026-07-21 19:44:21",NULL,1312,NULL,"2026-07-21 19:51:57",45,AppXchange,0,1,52fffcc4-cb6d-412e-a217-fd2081baba91
14321,52344,"2026-07-21 19:44:21",NULL,1309,NULL,"2026-07-21 19:51:58",45,AppXchange,0,1,74077f38-df2d-4ae2-b3fb-08af6748399d
14320,52345,"2026-07-21 19:44:21",NULL,1309,NULL,"2026-07-21 19:51:57",45,AppXchange,0,1,92e09c6e-f00b-401f-96cd-90ddba6c65d5
14322,52346,"2026-07-21 19:44:21",NULL,1309,NULL,"2026-07-21 19:51:58",45,AppXchange,0,1,7acbbf77-fb21-4173-a0b2-cd66e23814ca
14324,52347,"2026-07-21 19:44:22",NULL,1309,NULL,"2026-07-21 19:51:58",45,AppXchange,0,1,6d052864-0067-4bf0-8c53-2b0812ef7af7
14325,52348,"2026-07-21 19:44:21",NULL,1309,NULL,"2026-07-21 19:51:58",45,AppXchange,0,1,5e2c16a5-1084-4c40-9114-44ff8b20b2ba
14323,52349,"2026-07-21 19:44:22",NULL,1309,NULL,"2026-07-21 19:51:58",45,AppXchange,0,1,05bdbda9-75ef-4cb1-b793-adacae5a715c
14328,52350,"2026-07-21 19:44:22","2026-08-05 07:00:00",1309,1308,"2026-07-21 19:51:59",45,AppXchange,0,0,7944b419-c4aa-497b-8997-5dd619a3f155
16197,52350,"2026-08-05 07:00:00",NULL,1308,NULL,"2026-08-06 19:33:03",45,AppXchange,0,1,84ffa644-4ae4-4916-92af-ad03fabc08ef
14336,52351,"2026-07-21 19:44:23",NULL,1312,NULL,"2026-07-21 19:52:01",45,AppXchange,0,1,990a5762-43de-495b-8b55-96ca23a6724f
14326,52352,"2026-07-21 19:44:22","2026-08-11 07:00:00",1309,1309,"2026-07-21 19:51:59",45,AppXchange,0,0,22c52dd8-e314-4571-959f-d06a8a31efed
15754,52352,"2026-07-22 07:00:00",NULL,1308,NULL,"2026-07-28 16:55:39",45,AppXchange,0,1,f7b09f8c-df51-4072-a056-64e81edb9b56
16323,52352,"2026-08-11 07:00:00",NULL,1309,NULL,"2026-08-13 16:05:56",45,Vista,0,1,5dbb8ea3-29be-4229-8324-d6c6875a3103
14327,52353,"2026-07-21 19:44:22",NULL,1309,NULL,"2026-07-21 19:51:59",45,AppXchange,0,1,4342cdbc-0874-4ad1-8cf5-7d2625cbcbd5
14330,52354,"2026-07-21 19:44:22",NULL,1312,NULL,"2026-07-21 19:51:59",45,AppXchange,0,1,a4c33352-f1bd-4c7a-beb8-0ac3a4815fd4
14333,52355,"2026-07-21 19:44:23","2026-08-14 07:00:00",1308,1309,"2026-07-21 19:52:00",45,AppXchange,0,0,ca7a6e16-ad48-455d-9775-e06a7a6a6ae8
16326,52355,"2026-08-14 07:00:00",NULL,1309,NULL,"2026-08-13 16:05:58",45,Vista,0,1,00176a3e-9720-45c3-ae00-dfd5bd3754df
14335,52356,"2026-07-21 19:44:23",NULL,1308,NULL,"2026-07-21 19:52:01",45,AppXchange,0,1,00abd0e3-b53e-4e04-9769-c0a28f96a02e
14329,52357,"2026-07-21 19:44:22",NULL,1309,NULL,"2026-07-21 19:51:59",45,AppXchange,0,1,8cd0c4ee-9af4-46b3-ab57-f24c0d262a5f
14337,52358,"2026-07-21 19:44:23","2026-08-10 07:00:00",1308,1312,"2026-07-21 19:52:01",45,AppXchange,0,0,3a6f639d-d110-4be8-ac20-2bd594e89560
16321,52358,"2026-08-10 07:00:00",NULL,1312,NULL,"2026-08-13 16:04:51",45,Vista,0,1,5df504af-7252-4510-be2c-ba73df2f2c09
14331,52359,"2026-07-21 19:44:23",NULL,1309,NULL,"2026-07-21 19:52:00",45,AppXchange,0,1,fa507462-139d-42e4-b356-7a344c2ef295
14332,52360,"2026-07-21 19:44:23",NULL,1309,NULL,"2026-07-21 19:52:00",45,AppXchange,0,1,c4035c5c-e449-47d3-89fa-d77fed41f14a
14334,52361,"2026-07-21 19:44:23",NULL,1309,NULL,"2026-07-21 19:52:00",45,AppXchange,0,1,56a96e28-984f-431d-bdd0-55d3e8142627
14338,52362,"2026-07-21 19:44:31",NULL,1312,NULL,"2026-07-21 19:52:02",45,AppXchange,0,1,1d0a21c2-d0de-4c6f-8b90-e79cc658b399
14340,52363,"2026-07-21 19:44:31",NULL,1309,NULL,"2026-07-21 19:52:03",45,AppXchange,0,1,02d96702-6e43-4265-93b2-a3384ce55206
14342,52364,"2026-07-21 19:44:31",NULL,1309,NULL,"2026-07-21 19:52:04",45,AppXchange,0,1,81413407-e337-4f67-aa70-a5eef0009c95
14341,52365,"2026-07-21 19:44:31",NULL,1309,NULL,"2026-07-21 19:52:03",45,AppXchange,0,1,dd531abb-bc0f-4478-b441-a9544c8690eb
14339,52366,"2026-07-21 19:44:32",NULL,1312,NULL,"2026-07-21 19:52:03",45,AppXchange,0,1,112bc8f3-0c4d-4151-9581-6feb15ace660
14344,52367,"2026-07-21 19:44:31","2026-08-11 07:00:00",1308,1308,"2026-07-21 19:52:06",45,AppXchange,0,0,2eac2076-adcd-4238-9165-055e1aaa40f3
15771,52367,"2026-07-27 07:00:00",NULL,1309,NULL,"2026-07-29 17:32:55",45,AppXchange,0,1,64c21047-596a-4117-ad5b-9c4efe421992
16388,52367,"2026-08-11 07:00:00",NULL,1308,NULL,"2026-08-17 14:03:42",45,Vista,0,1,158ff59e-00ee-4b30-b025-8e38023df5a1
14343,52368,"2026-07-21 19:44:31",NULL,1312,NULL,"2026-07-21 19:52:04",45,AppXchange,0,1,25308950-77c1-4f2d-8a0e-c331602e206f
14346,52369,"2026-07-21 19:44:32","2026-07-31 07:00:00",1308,1309,"2026-07-21 19:52:07",45,AppXchange,0,0,afd051ef-7f38-4379-85f4-3058703467cf
16147,52369,"2026-07-31 07:00:00",NULL,1309,NULL,"2026-08-04 14:35:51",45,AppXchange,0,1,d281a502-93eb-43b9-bb59-ef1b8f2b33b6
14345,52370,"2026-07-21 19:44:32",NULL,1309,NULL,"2026-07-21 19:52:06",45,AppXchange,0,1,bff086a2-9ca4-4f3a-a988-48ba19c5639e
14348,52371,"2026-07-21 19:44:32","2026-08-03 07:00:00",1312,1309,"2026-07-21 19:52:07",45,AppXchange,0,0,146d23e4-d9eb-4e41-b3bb-2a493fd6066a
16189,52371,"2026-08-03 07:00:00",NULL,1309,NULL,"2026-08-06 16:35:47",45,AppXchange,0,1,0e0edbf8-63d3-47ee-a8db-59b2a57b7d0e
14347,52372,"2026-07-21 19:44:32",NULL,1309,NULL,"2026-07-21 19:52:07",45,AppXchange,0,1,d892d9c1-3c61-49b9-a9bc-41d360db999a
14349,52373,"2026-07-21 19:44:32",NULL,1309,NULL,"2026-07-21 19:52:08",45,AppXchange,0,1,29dd47d2-4cbf-4d68-ab63-d72b33f02e88
14361,52374,"2026-07-21 19:44:33","2026-08-17 07:00:00",1309,1308,"2026-07-21 19:52:11",45,AppXchange,0,0,db4adeef-c097-47cb-9ade-0b314010e7ad
16391,52374,"2026-08-17 07:00:00",NULL,1308,NULL,"2026-08-17 15:04:27",45,Vista,0,1,94f96431-4edf-443c-8c90-9fdac578d6ab
14357,52375,"2026-07-21 19:44:33",NULL,1309,NULL,"2026-07-21 19:52:09",45,AppXchange,0,1,fef5377c-1b8a-41ca-a7a3-f772210f8252
14356,52376,"2026-07-21 19:44:33",NULL,1309,NULL,"2026-07-21 19:52:09",45,AppXchange,0,1,dfd3bc6b-dc54-4ecb-a73b-c313df9dc134
14354,52377,"2026-07-21 19:44:33","2026-08-03 07:00:00",1312,1309,"2026-07-21 19:52:09",45,AppXchange,0,0,36edb71f-703b-4ac1-a516-4fa66dc55e7e
16190,52377,"2026-08-03 07:00:00",NULL,1309,NULL,"2026-08-06 16:35:47",45,AppXchange,0,1,cf1befa1-2c3a-404a-8c9a-8896e7d045d0
14358,52378,"2026-07-21 19:44:33",NULL,1312,NULL,"2026-07-21 19:52:10",45,AppXchange,0,1,10966ddb-4782-4277-99b1-8514f2aac8dd
14352,52379,"2026-07-21 19:44:32",NULL,1312,NULL,"2026-07-21 19:52:09",45,AppXchange,0,1,9533c558-1627-44e6-bddd-54aecc43cdc9
14351,52380,"2026-07-21 19:44:32",NULL,1309,NULL,"2026-07-21 19:52:08",45,AppXchange,0,1,0920d518-d0a0-4c44-b2df-2de8c38a29bb
14355,52381,"2026-07-21 19:44:33",NULL,1309,NULL,"2026-07-21 19:52:09",45,AppXchange,0,1,87d65921-653d-45b3-8fb8-2fd12bc7a827
14353,52382,"2026-07-21 19:44:33",NULL,1312,NULL,"2026-07-21 19:52:09",45,AppXchange,0,1,1742ffe4-0da9-41e8-8581-6472c6340ef9
14350,52383,"2026-07-21 19:44:32",NULL,1309,NULL,"2026-07-21 19:52:08",45,AppXchange,0,1,3c110da7-0e89-4ae3-9275-99c743ad0849
14360,52384,"2026-07-21 19:44:33",NULL,1309,NULL,"2026-07-21 19:52:10",45,AppXchange,0,1,b21985a7-99a0-42a1-8de1-85af935cc6f4
14362,52385,"2026-07-21 19:44:34",NULL,1308,NULL,"2026-07-21 19:52:11",45,AppXchange,0,1,01ffa410-e3f1-44c9-ba38-18b1f78e70e7
14359,52386,"2026-07-21 19:44:33",NULL,1308,NULL,"2026-07-21 19:52:10",45,AppXchange,0,1,b265b263-112d-49c5-9ef4-7534512f1b18
14365,52387,"2026-07-21 19:44:34",NULL,1312,NULL,"2026-07-21 19:52:11",45,AppXchange,0,1,b201702d-9d3c-4eb2-95af-c14b299d46b0
14367,52388,"2026-07-21 19:44:35",NULL,1309,NULL,"2026-07-21 19:52:12",45,AppXchange,0,1,67d43f4b-7870-4cd3-a849-1bad1cc172fe
14364,52389,"2026-07-21 19:44:34","2026-08-03 07:00:00",1312,1309,"2026-07-21 19:52:11",45,AppXchange,0,0,2634e588-3198-4a2a-bdb3-9aeeaf7c707d
16182,52389,"2026-08-03 07:00:00",NULL,1309,NULL,"2026-08-06 16:35:41",45,AppXchange,0,1,952a77fa-0651-425e-9cb0-d77ba87a83d0
14363,52390,"2026-07-21 19:44:34",NULL,1312,NULL,"2026-07-21 19:52:11",45,AppXchange,0,1,e59a8362-5e44-446a-adee-8cd3ac520729
14366,52391,"2026-07-21 19:44:34",NULL,1309,NULL,"2026-07-21 19:52:12",45,AppXchange,0,1,b4310a52-bf53-48cc-8c64-c3885f1ead9a
14371,52392,"2026-07-21 19:44:35",NULL,1309,NULL,"2026-07-21 19:52:13",45,AppXchange,0,1,6a637530-d95f-4b64-b90b-446129ab7856
14368,52393,"2026-07-21 19:44:34",NULL,1309,NULL,"2026-07-21 19:52:12",45,AppXchange,0,1,7444f968-8bd2-4fde-9578-68541fabe97c
14369,52394,"2026-07-21 19:44:35",NULL,1309,NULL,"2026-07-21 19:52:12",45,AppXchange,0,1,83b29c8a-0d5c-43a5-b691-6df2a1f31bfd
14376,52395,"2026-07-21 19:44:36",NULL,1309,NULL,"2026-07-21 19:52:14",45,AppXchange,0,1,58e91fcd-c195-42bb-838a-9a24e067239a
14379,52396,"2026-07-21 19:44:36",NULL,1308,NULL,"2026-07-21 19:52:14",45,AppXchange,0,1,fa655f33-c1a5-48c1-a265-cf21dbd9ee51
14370,52397,"2026-07-21 19:44:35",NULL,1309,NULL,"2026-07-21 19:52:12",45,AppXchange,0,1,ad590343-2fcf-44e7-9bc9-cfc394b7f29e
14373,52398,"2026-07-21 19:44:35",NULL,1309,NULL,"2026-07-21 19:52:13",45,AppXchange,0,1,4dfc3f12-c1ed-46d9-860e-9e45ad3ef749
14372,52399,"2026-07-21 19:44:35",NULL,1312,NULL,"2026-07-21 19:52:13",45,AppXchange,0,1,7dc15660-fd7a-45f5-b226-6469743f839e
14375,52400,"2026-07-21 19:44:35",NULL,1309,NULL,"2026-07-21 19:52:13",45,AppXchange,0,1,f42ddb55-253e-4d5f-ac97-fcb72c98bcf6
14378,52401,"2026-07-21 19:44:36",NULL,1309,NULL,"2026-07-21 19:52:14",45,AppXchange,0,1,112768b2-3640-44bb-b1ae-d55a155f41a9
14374,52402,"2026-07-21 19:44:35",NULL,1309,NULL,"2026-07-21 19:52:13",45,AppXchange,0,1,2e15bf3f-a25b-43fb-85e6-bdc052022c32
14384,52403,"2026-07-21 19:44:43",NULL,1309,NULL,"2026-07-21 19:52:15",45,AppXchange,0,1,a7fdb860-dfc6-4422-95c5-488eab2ee971
14377,52404,"2026-07-21 19:44:36","2026-08-03 07:00:00",1312,1309,"2026-07-21 19:52:14",45,AppXchange,0,0,8b8a366e-f4b2-4942-ba81-1e34da771cbc
16178,52404,"2026-08-03 07:00:00",NULL,1309,NULL,"2026-08-06 16:35:39",45,AppXchange,0,1,f4e2f02c-1be2-438a-9dcd-4edcce4af94a
14381,52405,"2026-07-21 19:44:36",NULL,1312,NULL,"2026-07-21 19:52:15",45,AppXchange,0,1,7ef39eb3-5bbf-4400-8e31-d7ec295f3b06
14383,52406,"2026-07-21 19:44:36",NULL,1309,NULL,"2026-07-21 19:52:15",45,AppXchange,0,1,c34a6789-0eab-45ea-b421-eaeb05e4f293
14386,52407,"2026-07-21 19:44:44",NULL,1309,NULL,"2026-07-21 19:52:15",45,AppXchange,0,1,586c8c81-b0c0-4636-9766-246e35e5deea
14380,52408,"2026-07-21 19:44:36","2026-08-03 07:00:00",1312,1309,"2026-07-21 19:52:14",45,AppXchange,0,0,f4f9e25c-4d2b-498a-ae23-e391933b7a0c
16193,52408,"2026-08-03 07:00:00",NULL,1309,NULL,"2026-08-06 16:35:50",45,AppXchange,0,1,339f7b77-a98b-4cda-8984-1a59d7ff00b1
14387,52409,"2026-07-21 19:44:44",NULL,1309,NULL,"2026-07-21 19:52:16",45,AppXchange,0,1,326c3244-7138-4f26-ba78-9e213443ca8c
14385,52410,"2026-07-21 19:44:44",NULL,1309,NULL,"2026-07-21 19:52:15",45,AppXchange,0,1,e04475a1-4074-4774-afc1-ee0edf7e0ffc
14382,52411,"2026-07-21 19:44:43",NULL,1309,NULL,"2026-07-21 19:52:15",45,AppXchange,0,1,56af8d84-e07a-4739-a97c-3a4eaf65ce66
14388,52412,"2026-07-21 19:44:44","2026-08-03 07:00:00",1312,1309,"2026-07-21 19:52:16",45,AppXchange,0,0,fb4ec0fb-bbf2-48ff-9c56-7b2350ceebd6
16185,52412,"2026-08-03 07:00:00",NULL,1309,NULL,"2026-08-06 16:35:43",45,AppXchange,0,1,44bb4c55-e81a-4851-a5e7-c729ccdc744d
14389,52413,"2026-07-21 19:44:44",NULL,1308,NULL,"2026-07-21 19:52:16",45,AppXchange,0,1,44d453d8-57a3-4496-92fa-f1b717ee2435
14391,52414,"2026-07-21 19:44:45",NULL,1309,NULL,"2026-07-21 19:52:16",45,AppXchange,0,1,9bcfe463-ffbe-472f-9976-a31ec458dcd1
14390,52415,"2026-07-21 19:44:44",NULL,1309,NULL,"2026-07-21 19:52:16",45,AppXchange,0,1,44450655-cc66-4c45-9cb1-c781a0d26219
14396,52416,"2026-07-21 19:44:46",NULL,1309,NULL,"2026-07-21 19:52:18",45,AppXchange,0,1,eedeaf47-9cee-41ae-9930-b7a83a03353c
14394,52417,"2026-07-21 19:44:44",NULL,1309,NULL,"2026-07-21 19:52:18",45,AppXchange,0,1,a91cfb13-a56c-453d-84e9-0d80974f471a
14392,52418,"2026-07-21 19:44:45",NULL,1308,NULL,"2026-07-21 19:52:17",45,AppXchange,0,1,0a2f9b01-ca5e-4bd5-8c17-33999ccc2ac5
14393,52419,"2026-07-21 19:44:45",NULL,1309,NULL,"2026-07-21 19:52:17",45,AppXchange,0,1,7f40e86a-e831-4709-bd51-991dc87dbdd5
14400,52420,"2026-07-21 19:44:45",NULL,1309,NULL,"2026-07-21 19:52:19",45,AppXchange,0,1,ec1adae1-17e1-474f-ab45-b56c9d7424e9
14395,52421,"2026-07-21 19:44:45",NULL,1312,NULL,"2026-07-21 19:52:18",45,AppXchange,0,1,f6b87df2-4765-4bc6-b43d-0735f0343c7c
14402,52422,"2026-07-21 19:44:45",NULL,1309,NULL,"2026-07-21 19:52:20",45,AppXchange,0,1,1c1265ab-2d73-49fd-a5b5-b6417a8bbf3f
14398,52423,"2026-07-21 19:44:45",NULL,1309,NULL,"2026-07-21 19:52:19",45,AppXchange,0,1,23a35a0d-b403-4edd-9168-7a3067328225
14399,52424,"2026-07-21 19:44:45",NULL,1312,NULL,"2026-07-21 19:52:19",45,AppXchange,0,1,9214f7fb-f34e-4c87-8fc8-df9dcc22daa0
14407,52425,"2026-07-21 19:44:46",NULL,1309,NULL,"2026-07-21 19:52:37",45,AppXchange,0,1,d27c3fc1-703b-4df3-a051-0c5ebaf8be9a
14401,52426,"2026-07-21 19:44:46",NULL,1309,NULL,"2026-07-21 19:52:19",45,AppXchange,0,1,408d759e-6bde-41ad-9181-bc43d9603acf
14397,52427,"2026-07-21 19:44:45",NULL,1312,NULL,"2026-07-21 19:52:18",45,AppXchange,0,1,b1dc62f3-7236-45be-a438-30d0d299851a
14404,52428,"2026-07-21 19:44:47",NULL,1309,NULL,"2026-07-21 19:52:20",45,AppXchange,0,1,fb1f050f-d634-4149-b8f5-5055e75f489a
14403,52429,"2026-07-21 19:44:46",NULL,1308,NULL,"2026-07-21 19:52:20",45,AppXchange,0,1,9232c5c7-9643-43e9-8f9a-947bcb447add
14405,52430,"2026-07-21 19:44:46",NULL,1309,NULL,"2026-07-21 19:52:20",45,AppXchange,0,1,ce63cf3a-0902-4c40-9ef7-c280c247cdfd
14408,52431,"2026-07-21 19:44:47",NULL,1309,NULL,"2026-07-21 19:52:37",45,AppXchange,0,1,fc8f999e-95ca-424e-ab99-53403fcceaf0
14406,52432,"2026-07-21 19:44:47",NULL,1309,NULL,"2026-07-21 19:52:21",45,AppXchange,0,1,efabff29-88c9-42a8-9d2a-72cf23921e44
14410,52433,"2026-07-21 19:44:47",NULL,1309,NULL,"2026-07-21 19:52:38",45,AppXchange,0,1,f0403ad7-66b3-472b-ad38-bf200c877710
14412,52434,"2026-07-21 19:44:48",NULL,1309,NULL,"2026-07-21 19:52:38",45,AppXchange,0,1,527d7d85-85ed-4143-a2ab-4d1c850a7ee1
14409,52435,"2026-07-21 19:44:47",NULL,1309,NULL,"2026-07-21 19:52:38",45,AppXchange,0,1,94e2c9b6-2546-44e9-9b5b-41c5541750ac
14411,52436,"2026-07-21 19:44:47",NULL,1309,NULL,"2026-07-21 19:52:38",45,AppXchange,0,1,779d5f04-a112-4c63-8470-a20e481bb813
14413,52437,"2026-07-21 19:44:47",NULL,1309,NULL,"2026-07-21 19:52:38",45,AppXchange,0,1,6d73e2a7-17e8-49da-a77a-f94b41802329
14416,52438,"2026-07-21 19:44:48",NULL,1312,NULL,"2026-07-21 19:52:39",45,AppXchange,0,1,14aa1a75-8b85-451c-b7a6-af7699edff86
14414,52439,"2026-07-21 19:44:47","2026-08-03 07:00:00",1312,1309,"2026-07-21 19:52:38",45,AppXchange,0,0,363737cf-8811-403c-b340-9651ce86ba69
16177,52439,"2026-08-03 07:00:00",NULL,1309,NULL,"2026-08-06 16:35:38",45,AppXchange,0,1,933cd158-6874-4558-934f-2604ff12b375
14418,52440,"2026-07-21 19:44:48",NULL,1312,NULL,"2026-07-21 19:52:40",45,AppXchange,0,1,429698d1-9f5c-4d06-8c23-7d08f78d146f
14415,52441,"2026-07-21 19:44:48",NULL,1309,NULL,"2026-07-21 19:52:39",45,AppXchange,0,1,4a862286-8818-43ef-91d1-7497627a1c68
14417,52442,"2026-07-21 19:44:49","2026-08-03 07:00:00",1312,1309,"2026-07-21 19:52:39",45,AppXchange,0,0,5d03e7cc-0f2d-4f0b-a895-65fd767017b3
16187,52442,"2026-08-03 07:00:00",NULL,1309,NULL,"2026-08-06 16:35:45",45,AppXchange,0,1,f28ce3fb-adc9-45f5-b9b6-21418209b79a
14423,52443,"2026-07-21 19:44:48",NULL,1309,NULL,"2026-07-21 19:53:06",45,AppXchange,0,1,ba213eb9-d217-4edd-94d9-ed1aadf2b850
14420,52444,"2026-07-21 19:44:48",NULL,1309,NULL,"2026-07-21 19:53:06",45,AppXchange,0,1,cf37f6ff-9ff7-45e2-becb-71ce0f61b012
14419,52445,"2026-07-21 19:44:48",NULL,1308,NULL,"2026-07-21 19:53:06",45,AppXchange,0,1,b633c96a-ed80-4f4e-b506-c9fc0823d3ef
14424,52446,"2026-07-21 19:44:48",NULL,1312,NULL,"2026-07-21 19:53:06",45,AppXchange,0,1,092a2fd1-38df-4797-b138-6daf295b595d
14421,52447,"2026-07-21 19:44:48",NULL,1312,NULL,"2026-07-21 19:53:06",45,AppXchange,0,1,4fafc3e9-a192-4259-afc2-0c634174e5c1
14422,52448,"2026-07-21 19:44:48",NULL,1309,NULL,"2026-07-21 19:53:06",45,AppXchange,0,1,1cd5b60c-a996-4b01-945e-7ae467022349
14425,52449,"2026-07-21 19:44:49",NULL,1309,NULL,"2026-07-21 19:53:07",45,AppXchange,0,1,600dae62-2817-4976-bb45-cacef8e0bf17
14434,52450,"2026-07-21 19:44:50",NULL,1309,NULL,"2026-07-21 19:53:08",45,AppXchange,0,1,a26aed73-f925-4462-989e-7063f454e9ce
14429,52451,"2026-07-21 19:44:49",NULL,1309,NULL,"2026-07-21 19:53:07",45,AppXchange,0,1,f98be107-e466-47ff-929b-a66bd0e33c46
14427,52452,"2026-07-21 19:44:49","2026-07-27 07:00:00",1308,1309,"2026-07-21 19:53:07",45,AppXchange,0,0,4047b549-b5e4-46d9-8f80-12608852c8dd
15764,52452,"2026-07-27 07:00:00",NULL,1309,NULL,"2026-07-28 19:35:09",45,AppXchange,0,0,5dc08b77-2f54-4896-9427-23464d377a71
16134,52452,"2026-07-27 07:00:00",NULL,1309,NULL,"2026-08-03 17:33:46",45,AppXchange,0,1,e2a12578-7a07-468b-a6e1-84408b61d47e
14436,52453,"2026-07-21 19:44:50",NULL,1309,NULL,"2026-07-21 19:53:08",45,AppXchange,0,1,fcfe7eff-4ef7-46c2-9f2f-fb99a7ff7b0d
14433,52454,"2026-07-21 19:44:49",NULL,1308,NULL,"2026-07-21 19:53:08",45,AppXchange,0,1,9aa50094-428b-4771-9851-58d0afb671e9
14432,52455,"2026-07-21 19:44:50",NULL,1312,NULL,"2026-07-21 19:53:08",45,AppXchange,0,1,b8fd1fb0-c5aa-4d83-866b-6176b7be2167
14431,52456,"2026-07-21 19:44:49",NULL,1312,NULL,"2026-07-21 19:53:07",45,AppXchange,0,1,1efa5890-37cd-4ff9-91a7-2317f0e68d56
14430,52457,"2026-07-21 19:44:49","2026-08-10 07:00:00",1312,1309,"2026-07-21 19:53:07",45,AppXchange,0,0,adfeb555-c651-46b6-a4a2-0e83f9d994ce
16409,52457,"2026-08-10 07:00:00",NULL,1309,NULL,"2026-08-17 21:15:05",45,Vista,0,1,0c29e150-9ac9-4c1b-9ea3-e7dec553b141
14428,52458,"2026-07-21 19:44:49",NULL,1308,NULL,"2026-07-21 19:53:07",45,AppXchange,0,1,1b2a98d2-1341-4877-960a-7f0e8d705bf1
14435,52459,"2026-07-21 19:44:50",NULL,1309,NULL,"2026-07-21 19:53:08",45,AppXchange,0,1,159d976f-22ec-44b9-b788-c642e67c3509
14426,52460,"2026-07-21 19:44:49",NULL,1309,NULL,"2026-07-21 19:53:07",45,AppXchange,0,1,ccf3be3c-1b3a-43d6-8fd8-a9ba728feceb
14438,52461,"2026-07-21 19:44:51","2026-08-03 07:00:00",1312,1309,"2026-07-21 19:53:08",45,AppXchange,0,0,26baefdd-e631-4051-88f0-c32e34207ebf
16191,52461,"2026-08-03 07:00:00",NULL,1309,NULL,"2026-08-06 16:35:48",45,AppXchange,0,1,c5a92225-9045-49cc-8ffc-a30c7e5c35bb
14439,52462,"2026-07-21 19:44:50",NULL,1309,NULL,"2026-07-21 19:53:08",45,AppXchange,0,1,8e4b27ad-9e90-425e-822c-ab8e3bc592ac
14444,52463,"2026-07-21 19:44:51",NULL,1312,NULL,"2026-07-21 19:53:09",45,AppXchange,0,1,5bef5627-7780-4c27-b94b-da1807d9849c
14440,52464,"2026-07-21 19:44:51",NULL,1312,NULL,"2026-07-21 19:53:08",45,AppXchange,0,1,412cf152-7346-4b2c-8b24-debc3e7e13e6
14442,52465,"2026-07-21 19:44:51",NULL,1309,NULL,"2026-07-21 19:53:09",45,AppXchange,0,1,afd25837-d738-474f-9365-e01307601c32
14437,52466,"2026-07-21 19:44:50",NULL,1309,NULL,"2026-07-21 19:53:08",45,AppXchange,0,1,b15b8a9f-fe15-44e4-9623-b9df23e32475
14445,52467,"2026-07-21 19:44:51",NULL,1309,NULL,"2026-07-21 19:53:09",45,AppXchange,0,1,590d977b-60b8-4acd-9d16-dd7fe5c0e86c
14446,52468,"2026-07-21 19:44:51",NULL,1309,NULL,"2026-07-21 19:53:09",45,AppXchange,0,1,af04a658-0fe9-4f7f-b661-9a27724db952
14441,52469,"2026-07-21 19:44:51",NULL,1309,NULL,"2026-07-21 19:53:09",45,AppXchange,0,1,e1b466f1-f4c0-4d09-a1ef-f2166774bace
14449,52470,"2026-07-21 19:44:51",NULL,1309,NULL,"2026-07-21 19:53:09",45,AppXchange,0,1,16b7aa3e-21a3-4279-80c1-37bf02d2c6d0
14443,52471,"2026-07-21 19:44:51",NULL,1312,NULL,"2026-07-21 19:53:09",45,AppXchange,0,1,921a9c79-5c0c-45bc-85be-22909abc3a8a
14448,52472,"2026-07-21 19:44:51",NULL,1309,NULL,"2026-07-21 19:53:09",45,AppXchange,0,1,095bea72-93e4-4cb3-b545-f96d476a5321
14447,52473,"2026-07-21 19:44:51",NULL,1312,NULL,"2026-07-21 19:53:09",45,AppXchange,0,1,c4f5d31d-6ca3-4c61-9c2f-5758dd63d0de
14452,52474,"2026-07-21 19:44:52",NULL,1309,NULL,"2026-07-21 19:53:10",45,AppXchange,0,1,e1369654-0164-4e11-9c4f-071a4f88d94b
14453,52475,"2026-07-21 19:44:52",NULL,1309,NULL,"2026-07-21 19:53:10",45,AppXchange,0,1,7fbf155e-0729-455b-8cfb-b2bc897518e8
